unique_ID
Abdelhamid Sabiri_2022_Sampdoria
Abdelhamid Sabiri_2023_Sampdoria
Adam Lallana_2019_Liverpool
Adam Lallana_2021_Brighton
Adam Lallana_2022_Brighton
Adam Lallana_2023_Brighton
Adrien Thomasson_2019_Strasbourg
Adrien Thomasson_2020_Strasbourg
Adrien Thomasson_2021_Strasbourg
Adrien Thomasson_2022_Strasbourg
Adrien Thomasson_2023_Lens
Adrien Thomasson_2023_Strasbourg
Aiman Maurer_2023_Clermont Foot
Aimar Oroz_2023_Osasuna
Ajdin Hrustic_2022_Eint Frankfurt
Aleksandr Golovin_2019_Monaco
Aleksandr Golovin_2020_Monaco
Aleksandr Golovin_2021_Monaco
Aleksandr Golovin_2022_Monaco
Aleksandr Golovin_2023_Monaco
Alex Baena_2023_Villarreal
Alex Iwobi_2020_Everton
Alex Iwobi_2021_Everton
Alex Iwobi_2022_Everton
Alex Iwobi_2023_Everton
Alexis Claude-Maurice_2020_Nice
Alexis Claude-Maurice_2021_Nice
Alexis Claude-Maurice_2023_Lens
Alexis Mac Allister_2021_Brighton
Alexis Mac Allister_2022_Brighton
Alexis Mac Allister_2023_Brighton
Amine Harit_2019_Schalke 04
Amine Harit_2020_Schalke 04
Amine Harit_2021_Schalke 04
Amine Harit_2022_Marseille
Amine Harit_2023_Marseille
Andreas Pereira_2019_Manchester Utd
Andreas Pereira_2020_Manchester Utd
Andreas Pereira_2023_Fulham
Angel Gomes_2022_Lille
Angel Gomes_2023_Lille
Angelo Fulgini_2019_Angers
Angelo Fulgini_2020_Angers
Angelo Fulgini_2021_Angers
Angelo Fulgini_2022_Angers
Angelo Fulgini_2023_Lens
Angelo Fulgini_2023_Mainz 05
Antonin Barak_2020_Lecce
Antonin Barak_2021_Hellas Verona
Antonin Barak_2022_Hellas Verona
Antonin Barak_2023_Fiorentina
Benjamin Corgnet_2019_Strasbourg
Bernardo Silva_2019_Manchester City
Bernardo Silva_2020_Manchester City
Bernardo Silva_2021_Manchester City
Bernardo Silva_2022_Manchester City
Bernardo Silva_2023_Manchester City
Brahim Diaz_2019_Real Madrid
Brahim Diaz_2021_Milan
Brahim Diaz_2022_Milan
Brahim Diaz_2023_Milan
Brais Mendez_2019_Celta Vigo
Brais Mendez_2020_Celta Vigo
Brais Mendez_2021_Celta Vigo
Brais Mendez_2022_Celta Vigo
Brais Mendez_2023_Real Sociedad
Brennan Johnson_2023_Nott'ham Forest
Bruno Fernandes_2020_Manchester Utd
Bruno Fernandes_2021_Manchester Utd
Bruno Fernandes_2022_Manchester Utd
Bruno Fernandes_2023_Manchester Utd
Charles De Ketelaere_2023_Milan
Christoph Baumgartner_2020_Hoffenheim
Christoph Baumgartner_2021_Hoffenheim
Christoph Baumgartner_2022_Hoffenheim
Christoph Baumgartner_2023_Hoffenheim
Daichi Kamada_2020_Eint Frankfurt
Daichi Kamada_2021_Eint Frankfurt
Daichi Kamada_2022_Eint Frankfurt
Daichi Kamada_2023_Eint Frankfurt
Dani Olmo_2020_RB Leipzig
Dani Olmo_2021_RB Leipzig
Dani Olmo_2022_RB Leipzig
Dani Olmo_2023_RB Leipzig
Dani Rodriguez_2022_Mallorca
